,Country Name,Country Code,Year,Continent,World Regions (UN SDG Definition),Regime Type (RoW Measure Definition),"Population, total - SP.POP.TOTL",Access to electricity (% of population) - EG.ELC.ACCS.ZS,GDP (current US$) - NY.GDP.MKTP.CD,GDP per capita (current US$) - NY.GDP.PCAP.CD,Renewable energy consumption (% of total final energy consumption) - EG.FEC.RNEW.ZS,Renewable electricity output (% of total electricity output) - EG.ELC.RNEW.ZS,Women Business and the Law Index Score (scale 1-100) - SG.LAW.INDX,Proportion of seats held by women in national parliaments (%) - SG.GEN.PARL.ZS,Income Classification (World Bank Definition),Individuals using the Internet (% of population) - IT.NET.USER.ZS,power_soec,power_f,suffrage_f,dmr_f,Gini index (World Bank estimate) - SI.POV.GINI
752,Costa Rica,CRI,2011,North America,Latin America and Caribbean,Liberal Democracy,4633086.0,99.232348,42762617082.0,9229.834517,38.01760101,91.22253865,80.0,38.59649123,Upper-middle income,39.212196,0.748,3.227,100.0,2.296,48.7
753,Costa Rica,CRI,2012,North America,Latin America and Caribbean,Liberal Democracy,4688003.0,99.503298,47231651865.0,10075.00462,38.06480026,91.84195007,80.0,38.59649123,Upper-middle income,47.5,0.748,3.227,100.0,2.714,48.6
754,Costa Rica,CRI,2013,North America,Latin America and Caribbean,Liberal Democracy,4742111.0,99.563517,50949672206.0,10744.09102,37.79970169,88.31460674,80.0,38.59649123,Upper-middle income,45.96,0.621,3.156,100.0,2.215,49.3
755,Costa Rica,CRI,2014,North America,Latin America and Caribbean,Liberal Democracy,4795390.0,99.359291,52016408951.0,10847.16967,37.61650085,89.79152393,80.0,33.33333333,Upper-middle income,53.0,0.621,2.9930000000000003,100.0,2.215,48.6
756,Costa Rica,CRI,2015,North America,Latin America and Caribbean,Liberal Democracy,4847805.0,99.409804,56441917653.0,11642.77805,38.32630157,99.00110988,80.0,33.33333333,Upper-middle income,59.76295014,0.621,2.9930000000000003,100.0,2.215,48.4
757,Costa Rica,CRI,2016,North America,Latin America and Caribbean,Liberal Democracy,4899336.0,99.5,58847016045.0,12011.22275,36.80580139,,80.0,33.33333333,Upper-middle income,65.88044919,0.621,2.9930000000000003,100.0,2.215,48.7
758,Costa Rica,CRI,2017,North America,Latin America and Caribbean,Liberal Democracy,4949955.0,99.6,60516043590.0,12225.57449,36.20420074,,80.0,35.0877193,Upper-middle income,71.58166462,0.621,2.9930000000000003,100.0,2.215,48.3
759,Costa Rica,CRI,2018,North America,Latin America and Caribbean,Liberal Democracy,4999443.0,99.7,62335931464.0,12468.57529,35.70479965,,80.0,45.61403509,Upper-middle income,73.47972844,0.631,2.9930000000000003,100.0,2.215,48.0
760,Cuba,CUB,2000,North America,Latin America and Caribbean,Closed Autocracy,,97.0,30565400000.0,2747.100303,34.43479919,6.872006386,,27.62063228,Lower-middle income,,1.768,1.359,100.0,-1.04,
761,Cuba,CUB,2001,North America,Latin America and Caribbean,Closed Autocracy,11164676.0,96.21989441,31682400000.0,2837.73573,34.05469894,6.569056801,,27.62063228,Lower-middle income,1.079751722,1.768,1.359,100.0,-1.04,
762,Cuba,CUB,2002,North America,Latin America and Caribbean,Closed Autocracy,11199664.0,95.5,33590500000.0,2999.241763,34.81499863,6.656474935,,27.62063228,Lower-middle income,3.770585038,1.768,1.359,100.0,-1.04,
763,Cuba,CUB,2003,North America,Latin America and Caribbean,Closed Autocracy,11229185.0,96.55662537,35901200000.0,3197.133185,33.57569885,5.363693865,,35.96059113,Lower-middle income,5.241269054,1.768,1.359,100.0,-1.04,
764,Cuba,CUB,2004,North America,Latin America and Caribbean,Closed Autocracy,11250369.0,96.70960999,38203000000.0,3395.710843,33.77980042,5.609568887999999,,35.96059113,Lower-middle income,8.407984759,1.768,1.359,100.0,-1.04,
765,Cuba,CUB,2005,North America,Latin America and Caribbean,Closed Autocracy,11261586.0,96.85093689,42643836100.0,3786.66345,26.32279968,3.1808108460000004,,35.96059113,Lower-middle income,9.738062207999999,1.768,1.359,100.0,-1.04,
766,Cuba,CUB,2006,North America,Latin America and Caribbean,Closed Autocracy,11261241.0,96.98313141,52742800000.0,4683.569067,21.97220039,3.036007044,,35.96059113,Lower-middle income,11.15960131,1.768,1.359,100.0,-1.04,
767,Cuba,CUB,2007,North America,Latin America and Caribbean,Closed Autocracy,11251117.0,97.11227417,58603900000.0,5208.718388,18.59480095,3.046981389,,35.96059113,Upper-middle income,11.69,1.768,1.359,100.0,-1.04,
768,Cuba,CUB,2008,North America,Latin America and Caribbean,Closed Autocracy,11236975.0,97.24460602,60806300000.0,5411.269492,18.73159981,3.970812829,,43.15960912,Upper-middle income,12.94,1.768,1.359,100.0,-1.04,
769,Cuba,CUB,2009,North America,Latin America and Caribbean,Closed Autocracy,11226711.0,97.38635254,62080000000.0,5529.669375,17.86090088,3.924664486,,43.15960912,Upper-middle income,14.33,1.768,1.359,100.0,-1.04,
770,Cuba,CUB,2010,North America,Latin America and Caribbean,Closed Autocracy,11225833.0,97.54376221,64328000000.0,5730.354264000001,14.60280037,3.241938265,,43.15960912,Upper-middle income,15.9,1.768,1.359,100.0,-1.04,
771,Cuba,CUB,2011,North America,Latin America and Caribbean,Closed Autocracy,11236671.0,97.72306824,68990000000.0,6139.718783,17.83289909,3.2263513510000004,,45.221843,Upper-middle income,16.017290799999998,1.768,1.359,100.0,-1.04,
772,Cuba,CUB,2012,North America,Latin America and Caribbean,Closed Autocracy,11257112.0,97.92878723,73141000000.0,6497.314764,18.61090088,3.711743,,45.221843,Upper-middle income,21.2,1.768,1.359,100.0,-0.975,
773,Cuba,CUB,2013,North America,Latin America and Caribbean,Closed Autocracy,11282722.0,98.15862274,77148000000.0,6837.7116799999985,18.17029953,4.352142111,,48.85620915,Upper-middle income,27.93,1.827,1.501,100.0,-0.066,
774,Cuba,CUB,2014,North America,Latin America and Caribbean,Closed Autocracy,11306909.0,98.40854645,80656000000.0,7133.337679,22.42110062,4.017349995,,48.85620915,Upper-middle income,29.07018437,1.827,1.501,100.0,-0.066,
775,Cuba,CUB,2015,North America,Latin America and Caribbean,Closed Autocracy,11324777.0,98.67454529,87133000000.0,7694.014637,20.0916996,3.948146688,,48.85620915,Upper-middle income,37.30509742,1.827,1.501,100.0,-0.066,
776,Cuba,CUB,2016,North America,Latin America and Caribbean,Closed Autocracy,11335108.0,98.95259857,91370000000.0,8060.796598000001,14.04780006,,,48.85620915,Upper-middle income,42.97867519,1.569,1.501,100.0,-0.616,
777,Cuba,CUB,2017,North America,Latin America and Caribbean,Closed Autocracy,11339255.0,99.23869324,96851000000.0,8541.213686,18.95019913,,,48.85620915,Upper-middle income,57.14840432,1.569,1.501,100.0,-0.219,
778,Cuba,CUB,2018,North America,Latin America and Caribbean,Closed Autocracy,11338146.0,99.52880096,100050000000.0,8824.194008,20.85129929,,,53.2231405,Upper-middle income,62.67892362,1.569,1.501,100.0,-0.219,
779,Cyprus,CYP,2000,Europe,Northern Africa and Western Asia,Electoral Democracy,,100.0,9985844486.0,14388.34806,3.097300053,0.0,76.25,7.142857143,High income,,1.274,1.668,100.0,-0.61,
780,Cyprus,CYP,2001,Europe,Northern Africa and Western Asia,Electoral Democracy,960274.0,100.0,10397897086.0,14821.44682,3.048099995,0.0,76.25,10.71428571,High income,18.81875904,1.274,1.668,100.0,-0.61,
781,Cyprus,CYP,2002,Europe,Northern Africa and Western Asia,Electoral Democracy,976968.0,100.0,11420227885.0,16093.21461,3.177099943,0.0,76.25,10.71428571,High income,28.32,1.274,1.668,100.0,-0.61,
782,Cyprus,CYP,2003,Europe,Northern Africa and Western Asia,Electoral Democracy,993562.0,100.0,14547325028.0,20252.23898,3.257800102,0.0,85.625,10.71428571,High income,30.09,1.274,1.668,100.0,-0.61,
783,Cyprus,CYP,2004,Europe,Northern Africa and Western Asia,Liberal Democracy,1010410.0,100.0,17320552500.0,23792.62136,3.3090999130000003,0.0,85.625,16.07142857,High income,33.83,1.274,1.668,100.0,0.201,30.1
784,Cyprus,CYP,2005,Europe,Northern Africa and Western Asia,Liberal Democracy,1027657.0,100.0,18433411267.0,24959.25917,3.365099907,0.022846699,85.625,16.07142857,High income,32.81,1.274,1.668,100.0,0.201,30.3
785,Cyprus,CYP,2006,Europe,Northern Africa and Western Asia,Liberal Democracy,1045508.0,100.0,20072786351.0,26729.3234,3.516700029,0.021496131,85.625,14.28571429,High income,35.83,1.274,1.668,100.0,0.201,31.1
786,Cyprus,CYP,2007,Europe,Northern Africa and Western Asia,Liberal Democracy,1063708.0,100.0,23968764030.0,31244.92622,4.356900215,0.061588995999999986,85.625,14.28571429,High income,40.77,1.274,1.668,100.0,0.201,31.1
787,Cyprus,CYP,2008,Europe,Northern Africa and Western Asia,Liberal Democracy,1081568.0,100.0,27844698989.0,35397.36368,5.49849987,0.295333727,88.75,14.28571429,High income,42.31,1.274,1.824,100.0,0.201,31.7
788,Cyprus,CYP,2009,Europe,Northern Africa and Western Asia,Liberal Democracy,1098089.0,100.0,25945391775.0,32109.242510000004,6.343800067999999,0.5944391179999999,88.75,12.5,High income,49.81,1.274,1.824,100.0,0.201,32.1
789,Cyprus,CYP,2010,Europe,Northern Africa and Western Asia,Liberal Democracy,1112617.0,100.0,25732432719.0,31023.63833,6.580699921,1.371664788,88.75,12.5,High income,52.99,1.274,1.824,100.0,0.375,31.5
790,Cyprus,CYP,2011,Europe,Northern Africa and Western Asia,Liberal Democracy,1124837.0,100.0,27565469098.0,32396.38574,7.701000214,3.611280179,88.75,10.71428571,High income,56.85989235,1.274,1.824,100.0,0.375,32.6
791,Cyprus,CYP,2012,Europe,Northern Africa and Western Asia,Liberal Democracy,1135046.0,100.0,24978513427.0,28912.15694,8.729599953,5.448378206,88.75,10.71428571,High income,60.6898684,1.274,1.675,100.0,0.375,34.3
792,Cyprus,CYP,2013,Europe,Northern Africa and Western Asia,Liberal Democracy,1143866.0,100.0,23900872626.0,27729.1927,9.859800339,7.622377622,88.75,10.71428571,High income,65.4548,1.274,1.675,100.0,0.991,37.0
793,Cyprus,CYP,2014,Europe,Northern Africa and Western Asia,Liberal Democracy,1152297.0,100.0,23156850007.0,27163.33297,9.626899718999999,7.287356322000001,88.75,12.5,High income,69.33,1.274,1.675,100.0,0.991,35.6
794,Cyprus,CYP,2015,Europe,Northern Africa and Western Asia,Liberal Democracy,1160987.0,100.0,19842404305.0,23408.33668,10.54349995,8.780057357,88.75,12.5,High income,71.71574092,1.834,1.675,100.0,0.991,34.0
795,Cyprus,CYP,2016,Europe,Northern Africa and Western Asia,Liberal Democracy,1170189.0,100.0,20953442550.0,24605.920830000006,10.40719986,,88.75,17.85714286,High income,75.9002054,1.834,1.838,100.0,0.991,32.9
796,Cyprus,CYP,2017,Europe,Northern Africa and Western Asia,Liberal Democracy,1179685.0,100.0,22729184365.0,26444.07438,11.07619953,,88.75,17.85714286,High income,80.74318897,1.834,1.838,100.0,0.991,31.4
797,Cyprus,CYP,2018,Europe,Northern Africa and Western Asia,Liberal Democracy,1189262.0,100.0,25309818139.0,29089.47133,12.14360046,,91.25,17.85714286,High income,84.43358252,1.834,2.212,100.0,0.991,32.7
798,Czech Republic,CZE,2000,Europe,Europe and Northern America,Liberal Democracy,,100.0,61828166496.0,6029.038193,5.941599846,3.132586304,73.125,15.0,Upper-middle income,,1.6869999999999998,1.465,100.0,2.0380000000000003,
799,Czech Republic,CZE,2001,Europe,Europe and Northern America,Liberal Democracy,10216605.0,100.0,67808032980.0,6637.041657,6.287199974,3.471455128,73.125,15.0,Upper-middle income,14.69717212,1.6869999999999998,1.465,100.0,2.0380000000000003,
800,Czech Republic,CZE,2002,Europe,Europe and Northern America,Liberal Democracy,10196916.0,100.0,82196001051.0,8060.868703,7.276000023,3.944996381,73.125,17.0,Upper-middle income,23.93,1.6869999999999998,1.465,100.0,2.0380000000000003,26.6
801,Czech Republic,CZE,2003,Europe,Europe and Northern America,Liberal Democracy,10193998.0,100.0,100090000000.0,9818.568493,6.724299908,2.26888524,73.125,17.0,Upper-middle income,34.3,1.6869999999999998,1.465,100.0,2.0380000000000003,
802,Czech Republic,CZE,2004,Europe,Europe and Northern America,Liberal Democracy,10197101.0,100.0,119814000000.0,11749.85266,7.13409996,3.271273422,73.125,17.0,Upper-middle income,35.5,1.6869999999999998,1.465,100.0,2.0380000000000003,27.5
803,Czech Republic,CZE,2005,Europe,Europe and Northern America,Liberal Democracy,10211216.0,100.0,137143000000.0,13430.6699,7.534900188,3.822728882,73.125,17.0,Upper-middle income,35.27,1.6869999999999998,1.465,100.0,2.0380000000000003,26.9
804,Czech Republic,CZE,2006,Europe,Europe and Northern America,Liberal Democracy,10238905.0,100.0,156264000000.0,15261.79759,7.881299973,4.207808353,81.875,15.5,High income,47.93,1.6869999999999998,1.465,100.0,2.0380000000000003,26.7
805,Czech Republic,CZE,2007,Europe,Europe and Northern America,Liberal Democracy,10298828.0,100.0,190184000000.0,18466.54793,8.322099686,3.88541999,81.875,15.5,High income,51.93,1.6869999999999998,1.465,100.0,2.0380000000000003,26.0
806,Czech Republic,CZE,2008,Europe,Europe and Northern America,Liberal Democracy,10384603.0,100.0,236816000000.0,22804.57768,8.993100166,4.47926046,88.125,15.5,High income,62.97,1.6869999999999998,1.465,100.0,2.0380000000000003,26.3
807,Czech Republic,CZE,2009,Europe,Europe and Northern America,Liberal Democracy,10443936.0,100.0,207434000000.0,19861.69743,10.2510004,5.70119561,88.125,15.5,High income,64.43,1.6869999999999998,1.465,100.0,2.0380000000000003,26.2
808,Czech Republic,CZE,2010,Europe,Europe and Northern America,Liberal Democracy,10474410.0,100.0,209070000000.0,19960.06849,10.95219994,6.918135784,88.125,22.0,High income,68.82,1.6869999999999998,1.465,100.0,2.0380000000000003,26.6
809,Czech Republic,CZE,2011,Europe,Europe and Northern America,Liberal Democracy,10496088.0,100.0,229563000000.0,21871.26608,12.15719986,8.352539873,88.125,22.0,High income,70.49,1.6869999999999998,1.465,100.0,2.0380000000000003,26.4
810,Czech Republic,CZE,2012,Europe,Europe and Northern America,Liberal Democracy,10510785.0,100.0,208858000000.0,19870.80121,12.80430031,9.303586466,91.25,22.0,High income,73.43000782,1.633,1.465,100.0,2.0380000000000003,26.1
811,Czech Republic,CZE,2013,Europe,Europe and Northern America,Liberal Democracy,10514272.0,100.0,211686000000.0,20133.16914,13.95619965,10.82341178,91.25,19.5,High income,74.1104,1.7,1.465,100.0,2.0380000000000003,26.5
812,Czech Republic,CZE,2014,Europe,Europe and Northern America,Liberal Democracy,10525347.0,100.0,209359000000.0,19890.91991,14.86079979,10.77841497,91.25,19.5,High income,74.23171164,1.789,1.465,100.0,2.0380000000000003,25.9
813,Czech Republic,CZE,2015,Europe,Europe and Northern America,Liberal Democracy,10546059.0,100.0,188033000000.0,17829.69832,14.84549999,11.40457054,91.25,20.0,High income,75.6688387,1.789,1.465,100.0,2.0380000000000003,25.9
814,Czech Republic,CZE,2016,Europe,Europe and Northern America,Liberal Democracy,10566332.0,100.0,196272000000.0,18575.232030000006,14.78129959,,91.25,20.0,High income,76.48119870000002,1.789,1.465,100.0,1.756,25.4
815,Czech Republic,CZE,2017,Europe,Europe and Northern America,Liberal Democracy,10594438.0,100.0,218629000000.0,20636.19995,14.46539974,,91.25,22.0,High income,78.71917285,1.043,1.465,100.0,1.756,24.9
816,Czech Republic,CZE,2018,Europe,Europe and Northern America,Liberal Democracy,10629928.0,100.0,248950000000.0,23419.73561,14.72529984,,93.75,22.0,High income,80.68816754,1.001,1.465,100.0,1.756,25.0
817,Germany,DEU,2000,Europe,Europe and Northern America,Liberal Democracy,,100.0,1943150000000.0,23635.92922,3.700500011,6.198531223,76.875,30.94170404,High income,,1.745,2.471,100.0,2.281,28.8
818,Germany,DEU,2001,Europe,Europe and Northern America,Liberal Democracy,82349925.0,100.0,1944110000000.0,23607.88286,3.899699926,6.512444017999999,76.875,31.08108108,High income,31.65093942,1.745,2.471,100.0,2.281,30.3
819,Germany,DEU,2002,Europe,Europe and Northern America,Liberal Democracy,82488495.0,100.0,2068620000000.0,25077.72908,4.41260004,7.642700282000001,79.375,32.17247098,High income,48.82,1.745,2.471,100.0,2.281,29.9
820,Germany,DEU,2003,Europe,Europe and Northern America,Liberal Democracy,82534176.0,100.0,2496130000000.0,30243.57653,5.435500145,7.552977702000001,79.375,32.17247098,High income,55.9,1.745,2.471,100.0,2.281,30.0
821,Germany,DEU,2004,Europe,Europe and Northern America,Liberal Democracy,82516260.0,100.0,2809190000000.0,34044.05363,6.344299792999999,9.267474493,79.375,32.75,High income,64.73,1.745,2.206,100.0,2.281,30.4
822,Germany,DEU,2005,Europe,Europe and Northern America,Liberal Democracy,82469422.0,100.0,2845800000000.0,34507.36881,7.278900146000002,10.15021111,79.375,31.75895765,High income,68.71,1.745,2.76,100.0,2.281,32.1
823,Germany,DEU,2006,Europe,Europe and Northern America,Liberal Democracy,82376451.0,100.0,2992200000000.0,36323.44774,8.594400406,11.32201311,79.375,31.59609121,High income,72.16,1.745,2.76,100.0,2.281,31.3
824,Germany,DEU,2007,Europe,Europe and Northern America,Liberal Democracy,82266372.0,100.0,3421230000000.0,41587.2129,10.46510029,13.93800806,91.25,31.64763458,High income,75.16,1.745,2.76,100.0,2.281,31.3
825,Germany,DEU,2008,Europe,Europe and Northern America,Liberal Democracy,82110097.0,100.0,3730030000000.0,45427.15168,10.24629974,14.6992339,91.25,32.18954248,High income,78.0,1.745,2.76,100.0,2.281,31.1
826,Germany,DEU,2009,Europe,Europe and Northern America,Liberal Democracy,81902307.0,100.0,3397790000000.0,41485.90165,10.71700001,16.07855368,94.375,32.79742765,High income,79.0,1.745,2.76,100.0,2.281,30.5
827,Germany,DEU,2010,Europe,Europe and Northern America,Liberal Democracy,81776930.0,100.0,3396350000000.0,41531.9342,11.60599995,16.72707367,94.375,32.79742765,High income,82.0,1.745,2.76,100.0,2.281,30.2
828,Germany,DEU,2011,Europe,Europe and Northern America,Liberal Democracy,80274983.0,100.0,3744410000000.0,46644.77603,12.54380035,20.38328272,94.375,32.90322581,High income,81.26999954,1.745,2.76,100.0,2.281,30.5
829,Germany,DEU,2012,Europe,Europe and Northern America,Liberal Democracy,80425823.0,100.0,3527340000000.0,43858.36306,13.64190006,23.00045854,94.375,32.90322581,High income,82.34999847,1.745,2.76,100.0,2.281,30.9
830,Germany,DEU,2013,Europe,Europe and Northern America,Liberal Democracy,80645605.0,100.0,3732740000000.0,46285.76407,13.62769985,24.07254975,94.375,36.45007924,High income,84.17,1.745,2.76,100.0,2.404,31.1
831,Germany,DEU,2014,Europe,Europe and Northern America,Liberal Democracy,80982500.0,100.0,3883920000000.0,47959.99327,14.02470016,26.13009657,94.375,36.45007924,High income,86.19,1.745,2.76,100.0,2.404,30.9
832,Germany,DEU,2015,Europe,Europe and Northern America,Liberal Democracy,81686611.0,100.0,3356240000000.0,41086.72967,14.55029964,29.23177012,94.375,36.45007924,High income,87.58979935,1.745,3.135,100.0,2.404,31.7
833,Germany,DEU,2016,Europe,Europe and Northern America,Liberal Democracy,82348669.0,100.0,3467500000000.0,42107.51727,14.24139977,,94.375,36.45007924,High income,84.16520664,1.745,3.135,100.0,2.404,31.9
834,Germany,DEU,2017,Europe,Europe and Northern America,Liberal Democracy,82657002.0,100.0,3673510000000.0,44442.77184,15.21590042,,94.375,30.74753173,High income,84.3941537,1.745,3.135,100.0,2.404,
835,Germany,DEU,2018,Europe,Europe and Northern America,Liberal Democracy,82905782.0,100.0,3961830000000.0,47787.16051,15.79559994,,97.5,30.74753173,High income,87.03711209,1.745,3.135,100.0,2.404,
836,Dominica,DMA,2000,North America,Latin America and Caribbean,,,80.96955109,333470370.4,4787.801441,11.03429985,41.55844156,60.0,,Upper-middle income,,,,,,
837,Dominica,DMA,2001,North America,Latin America and Caribbean,,69671.0,82.31006622,340203703.7,4883.0030240000015,9.385800362000001,33.37453646,60.0,18.75,Upper-middle income,13.24522804,,,,,
838,Dominica,DMA,2002,North America,Latin America and Caribbean,,69840.0,87.7,333196296.3,4770.8518939999985,13.57509995,44.93116395,62.5,18.75,Upper-middle income,18.42489277,,,,,
839,Dominica,DMA,2003,North America,Latin America and Caribbean,,70102.0,84.965065,343311111.1,4897.308367000001,10.53810024,36.30573248,62.5,18.75,Upper-middle income,23.62041985,,,,,
840,Dominica,DMA,2004,North America,Latin America and Caribbean,,70387.0,86.27719116,367200000.0,5216.872434000001,11.53460026,29.48381452,62.5,19.35483871,Upper-middle income,30.31961309,,,,,
841,Dominica,DMA,2005,North America,Latin America and Caribbean,,70580.0,87.57765198,364255555.6,5160.889141,10.77190018,23.52445194,62.5,12.90322581,Upper-middle income,38.54364326,,,,,
842,Dominica,DMA,2006,North America,Latin America and Caribbean,,70718.0,88.86898041,390251851.9,5518.4232,9.843799591,22.80557834,62.5,12.90322581,Upper-middle income,39.3981743,,,,,
843,Dominica,DMA,2007,North America,Latin America and Caribbean,,70797.0,90.15726471,421374074.1,5951.863413,8.630200386,17.505995199999994,62.5,16.12903226,Upper-middle income,40.27446301,,,,,
844,Dominica,DMA,2008,North America,Latin America and Caribbean,,70829.0,90.9,458188888.9,6468.944767,8.279700279,15.94427245,62.5,18.75,Upper-middle income,41.16,,,,,
845,Dominica,DMA,2009,North America,Latin America and Caribbean,,70848.0,92.7496109,489074074.1,6903.145806,9.052399635,17.300522,62.5,14.28571429,Upper-middle income,42.02,,,,,
846,Dominica,DMA,2010,North America,Latin America and Caribbean,,70877.0,94.06615448,493825925.9,6967.364955,10.10459995,19.70006817,62.5,12.5,Upper-middle income,47.45,,,,,
